transaction_id,date,product_id,quantity,unit_price,total_amount,discount_amount,customer_id,region
419,2024-07-02,272,1,77.97,77.97,13.76,CUST2245,East
420,2024-07-02,561,2,314.96,629.92,269.96,CUST7499,East
421,2024-07-02,249,2,187.59,375.18,0.0,CUST1485,East
422,2024-07-02,488,2,64.03,128.06,0.0,CUST8381,West
423,2024-07-02,489,3,317.79,953.37,0.0,CUST4737,East
424,2024-07-02,316,5,178.08,890.4,222.6,CUST7150,West
425,2024-07-02,346,1,111.52,111.52,5.87,CUST4043,Central
426,2024-07-02,356,1,211.74,211.74,23.52,CUST7227,North
427,2024-07-02,172,1,72.93,72.93,3.83,CUST5839,South
428,2024-07-02,9,1,53.6,53.6,5.95,CUST2204,North
429,2024-07-02,401,1,368.26,368.26,0.0,CUST5390,South
430,2024-07-02,39,1,120.27,120.27,0.0,CUST7225,South
431,2024-07-02,250,3,205.16,615.48,263.79,CUST7383,East
432,2024-07-02,489,3,317.79,953.37,0.0,CUST6909,North
433,2024-07-02,54,1,62.35,62.35,11.0,CUST2499,North
434,2024-07-02,57,5,112.69,563.45,140.85,CUST6050,West
435,2024-07-02,451,3,143.55,430.65,0.0,CUST6896,East
436,2024-07-02,595,2,94.57,189.14,33.38,CUST2674,South
437,2024-07-02,488,1,64.03,64.03,0.0,CUST2430,South
438,2024-07-02,3,1,40.28,40.28,0.0,CUST8061,West
439,2024-07-02,411,1,411.28,411.28,0.0,CUST9395,West
440,2024-07-02,460,1,393.62,393.62,0.0,CUST2692,North
441,2024-07-02,176,2,132.68,265.36,66.34,CUST2468,East
442,2024-07-02,163,1,244.64,244.64,43.17,CUST2524,Central
443,2024-07-02,383,1,35.15,35.15,3.9,CUST6315,West
444,2024-07-02,52,3,54.78,164.34,18.27,CUST1202,East
445,2024-07-02,481,1,78.53,78.53,8.73,CUST7779,West
446,2024-07-02,480,2,106.1,212.2,37.46,CUST2387,Central
447,2024-07-02,167,2,33.89,67.78,0.0,CUST4977,Central
448,2024-07-02,366,4,59.48,237.92,59.48,CUST9537,South
449,2024-07-02,334,1,96.41,96.41,0.0,CUST7237,South
450,2024-07-02,385,3,97.89,293.67,73.41,CUST3274,East
451,2024-07-02,4,2,22.04,44.08,11.02,CUST5933,East
452,2024-07-02,615,1,280.89,280.89,14.78,CUST9079,South
453,2024-07-02,123,4,25.63,102.52,34.16,CUST2036,South
454,2024-07-02,192,2,159.85,319.7,79.92,CUST8121,East
455,2024-07-02,123,3,25.63,76.89,25.62,CUST7899,East
456,2024-07-02,446,2,300.02,600.04,150.0,CUST8933,North
457,2024-07-02,430,1,304.18,304.18,0.0,CUST6916,East
458,2024-07-02,70,2,47.09,94.18,40.36,CUST5040,West
459,2024-07-02,407,2,79.57,159.14,53.06,CUST4203,West
460,2024-07-02,67,3,33.8,101.4,5.34,CUST2752,South
461,2024-07-02,61,3,99.97,299.91,75.0,CUST5991,North
462,2024-07-02,528,1,474.12,474.12,24.95,CUST7483,East
463,2024-07-02,370,1,141.14,141.14,7.43,CUST7224,East
464,2024-07-02,426,1,68.16,68.16,12.02,CUST8212,East
465,2024-07-02,157,3,25.79,77.37,33.15,CUST8055,Central
466,2024-07-02,365,2,84.44,168.88,0.0,CUST3230,East
467,2024-07-02,569,1,246.83,246.83,13.0,CUST6253,Central
468,2024-07-02,583,3,58.72,176.16,44.07,CUST4290,West
469,2024-07-02,306,3,34.52,103.56,18.27,CUST6147,South
470,2024-07-02,342,1,64.72,64.72,11.42,CUST7524,East
471,2024-07-02,88,1,103.87,103.87,0.0,CUST5775,West
472,2024-07-02,162,1,208.25,208.25,0.0,CUST4971,East
473,2024-07-02,384,4,188.69,754.76,188.68,CUST7161,East
474,2024-07-02,522,2,174.09,348.18,38.7,CUST7437,East
475,2024-07-02,391,2,195.63,391.26,43.48,CUST2865,Central
476,2024-07-02,585,3,31.72,95.16,0.0,CUST4273,Central
477,2024-07-02,13,4,67.4,269.6,47.56,CUST9939,South
478,2024-07-02,484,1,373.57,373.57,0.0,CUST1440,West
479,2024-07-03,577,1,185.57,185.57,32.75,CUST8183,East
480,2024-07-03,576,6,177.01,1062.06,265.5,CUST2133,West
481,2024-07-03,238,3,120.74,362.22,155.22,CUST9180,South
482,2024-07-03,359,2,177.99,355.98,152.56,CUST5961,South
483,2024-07-03,346,2,111.52,223.04,11.74,CUST5139,South
484,2024-07-03,407,2,79.57,159.14,53.06,CUST7932,West
485,2024-07-03,233,1,275.3,275.3,14.49,CUST2211,West
486,2024-07-03,410,2,70.91,141.82,7.46,CUST8851,Central
487,2024-07-03,89,1,104.33,104.33,5.49,CUST7566,Central
488,2024-07-03,160,1,72.24,72.24,0.0,CUST9300,West
489,2024-07-03,435,2,328.35,656.7,218.9,CUST9907,North
490,2024-07-03,39,2,120.27,240.54,0.0,CUST6890,Central
491,2024-07-03,267,3,269.18,807.54,89.73,CUST2392,North
492,2024-07-03,415,1,362.78,362.78,19.1,CUST5067,East
493,2024-07-03,396,1,64.26,64.26,7.14,CUST3725,Central
494,2024-07-03,594,1,215.73,215.73,0.0,CUST1725,Central
495,2024-07-03,83,5,25.39,126.95,31.75,CUST7547,East
496,2024-07-03,215,1,124.75,124.75,0.0,CUST8052,North
497,2024-07-03,287,2,123.36,246.72,27.42,CUST1172,North
498,2024-07-03,251,3,196.65,589.95,65.55,CUST5239,South
499,2024-07-03,535,1,209.58,209.58,0.0,CUST9366,Central
500,2024-07-03,255,1,243.48,243.48,42.97,CUST4621,West
501,2024-07-03,358,3,93.15,279.45,93.12,CUST7129,West
502,2024-07-03,362,3,40.76,122.28,21.57,CUST8586,Central
503,2024-07-03,95,4,173.01,692.04,0.0,CUST9199,South
504,2024-07-03,234,2,85.71,171.42,42.86,CUST6651,North
505,2024-07-03,78,2,148.13,296.26,0.0,CUST8909,North
506,2024-07-03,494,1,341.79,341.79,17.99,CUST5840,West
507,2024-07-03,23,2,45.6,91.2,16.08,CUST2406,North
508,2024-07-03,25,1,91.07,91.07,0.0,CUST3321,East
509,2024-07-03,189,2,258.12,516.24,0.0,CUST6110,East
510,2024-07-03,36,1,120.39,120.39,0.0,CUST8460,South
511,2024-07-03,150,2,198.18,396.36,0.0,CUST9537,West
512,2024-07-03,253,1,214.88,214.88,0.0,CUST6706,West
513,2024-07-03,584,2,229.21,458.42,50.94,CUST2599,West
514,2024-07-03,209,1,103.71,103.71,5.46,CUST8412,East
515,2024-07-03,35,2,20.78,41.56,17.82,CUST2100,East
516,2024-07-03,188,1,46.76,46.76,2.46,CUST1732,North
517,2024-07-03,188,1,46.76,46.76,2.46,CUST1370,East
518,2024-07-03,456,3,315.63,946.89,0.0,CUST2791,South
519,2024-07-03,215,1,124.75,124.75,0.0,CUST4996,Central
520,2024-07-03,614,2,137.35,274.7,0.0,CUST3858,Central
521,2024-07-03,11,1,99.54,99.54,0.0,CUST3623,East
522,2024-07-03,94,2,225.58,451.16,50.14,CUST7985,West
523,2024-07-03,522,2,174.09,348.18,38.7,CUST4798,West
524,2024-07-03,579,6,58.26,349.56,87.36,CUST4022,South
525,2024-07-03,123,2,25.63,51.26,17.08,CUST8080,West
526,2024-07-03,401,1,368.26,368.26,0.0,CUST1478,Central
527,2024-07-03,250,4,205.16,820.64,351.72,CUST4232,West
528,2024-07-03,120,1,204.28,204.28,0.0,CUST8037,West
529,2024-07-03,589,1,240.56,240.56,0.0,CUST1072,South
530,2024-07-03,525,1,441.54,441.54,0.0,CUST4371,East
531,2024-07-03,181,1,121.33,121.33,13.48,CUST2025,Central
532,2024-07-03,430,1,304.18,304.18,0.0,CUST2667,Central
533,2024-07-03,462,2,384.67,769.34,135.76,CUST4063,East
534,2024-07-03,505,1,154.23,154.23,8.12,CUST6340,South
535,2024-07-03,97,1,245.8,245.8,27.31,CUST8496,North
536,2024-07-03,89,2,104.33,208.66,10.98,CUST5298,West
537,2024-07-03,499,2,462.79,925.58,0.0,CUST9646,East
538,2024-07-03,484,1,373.57,373.57,0.0,CUST7367,Central
539,2024-07-03,500,2,453.73,907.46,47.76,CUST7431,Central
540,2024-07-03,602,2,34.17,68.34,3.6,CUST2871,East
541,2024-07-03,412,1,190.07,190.07,10.0,CUST6766,West
542,2024-07-03,403,3,204.73,614.19,108.39,CUST3826,East
543,2024-07-03,591,2,275.51,551.02,29.0,CUST2388,South
544,2024-07-03,283,1,112.19,112.19,12.47,CUST6131,North
545,2024-07-03,389,1,78.11,78.11,13.79,CUST4908,East
546,2024-07-03,87,1,86.57,86.57,0.0,CUST2916,South
547,2024-07-03,445,1,94.75,94.75,0.0,CUST7116,South
548,2024-07-03,126,1,104.03,104.03,5.47,CUST9369,West
549,2024-07-03,408,2,397.31,794.62,88.28,CUST7852,Central
550,2024-07-03,526,1,399.25,399.25,44.37,CUST3258,Central
551,2024-07-03,442,1,58.87,58.87,0.0,CUST7286,West
552,2024-07-03,86,2,108.08,216.16,0.0,CUST4043,West
553,2024-07-03,52,2,54.78,109.56,12.18,CUST9804,South
554,2024-07-03,325,1,230.92,230.92,12.16,CUST3733,West
555,2024-07-03,534,1,157.45,157.45,0.0,CUST5732,South
556,2024-07-03,376,4,46.17,184.68,61.56,CUST4065,East
557,2024-07-03,325,2,230.92,461.84,24.32,CUST8389,Central
558,2024-07-03,267,2,269.18,538.36,59.82,CUST1878,East
559,2024-07-03,335,2,80.37,160.74,0.0,CUST1157,West
560,2024-07-03,316,4,178.08,712.32,178.08,CUST3236,South
561,2024-07-03,144,1,140.14,140.14,15.57,CUST7290,Central
562,2024-07-03,109,1,100.18,100.18,17.68,CUST9281,West
563,2024-07-03,156,2,148.52,297.04,0.0,CUST7703,West
564,2024-07-03,542,6,190.33,1141.98,285.48,CUST7809,West
565,2024-07-03,114,1,278.08,278.08,14.63,CUST9006,South
566,2024-07-03,226,3,215.85,647.55,71.94,CUST2354,Central
567,2024-07-03,52,2,54.78,109.56,12.18,CUST1505,South
568,2024-07-03,26,2,124.14,248.28,43.82,CUST5785,North
569,2024-07-03,530,3,239.35,718.05,79.77,CUST5503,South
570,2024-07-03,151,1,39.56,39.56,4.39,CUST9808,East
571,2024-07-03,7,4,128.22,512.88,0.0,CUST3755,West
572,2024-07-03,190,3,249.91,749.73,0.0,CUST9115,Central
573,2024-07-03,296,3,60.74,182.22,20.22,CUST9369,North
574,2024-07-03,242,3,137.45,412.35,45.84,CUST2871,East
575,2024-07-03,514,4,350.34,1401.36,350.32,CUST9898,East
576,2024-07-03,560,2,169.52,339.04,0.0,CUST9880,North
577,2024-07-03,406,3,394.54,1183.62,295.92,CUST8231,Central
578,2024-07-03,86,1,108.08,108.08,0.0,CUST4580,West
579,2024-07-03,66,2,74.26,148.52,0.0,CUST2677,South
580,2024-07-03,425,2,248.39,496.78,55.2,CUST5877,North
581,2024-07-03,206,4,81.35,325.4,139.44,CUST8368,East
582,2024-07-03,550,1,380.77,380.77,20.04,CUST6711,North
583,2024-07-03,176,2,132.68,265.36,66.34,CUST8193,North
584,2024-07-03,166,1,107.2,107.2,18.91,CUST4882,South
585,2024-07-03,340,2,233.41,466.82,116.7,CUST6744,Central
586,2024-07-03,643,1,106.33,106.33,11.81,CUST8015,South
587,2024-07-03,367,1,188.64,188.64,20.96,CUST3281,South
588,2024-07-03,85,1,22.77,22.77,2.53,CUST4390,North
589,2024-07-03,486,3,261.49,784.47,261.48,CUST6747,Central
590,2024-07-03,282,1,66.82,66.82,0.0,CUST5605,Central
591,2024-07-03,236,4,23.3,93.2,39.92,CUST9827,South
592,2024-07-03,276,3,136.36,409.08,102.24,CUST6302,East
593,2024-07-03,9,3,53.6,160.8,17.85,CUST5740,Central
594,2024-07-03,497,2,155.22,310.44,34.5,CUST5380,Central
595,2024-07-03,190,1,249.91,249.91,0.0,CUST2560,South
596,2024-07-03,54,1,62.35,62.35,11.0,CUST7743,North
597,2024-07-03,325,2,230.92,461.84,24.32,CUST5543,South
598,2024-07-03,457,3,314.32,942.96,49.65,CUST3174,South
599,2024-07-03,301,2,75.61,151.22,0.0,CUST3396,East
600,2024-07-03,261,1,180.89,180.89,9.53,CUST5055,West
601,2024-07-03,260,4,296.56,1186.24,0.0,CUST9019,South
602,2024-07-03,494,5,341.79,1708.95,89.95,CUST5402,West
603,2024-07-03,353,2,32.98,65.96,28.26,CUST7146,West
604,2024-07-03,452,3,118.48,355.44,39.51,CUST2237,North
605,2024-07-03,467,3,443.68,1331.04,147.9,CUST7600,Central
606,2024-07-03,279,1,66.18,66.18,0.0,CUST5558,East
607,2024-07-03,588,2,181.06,362.12,40.24,CUST8449,West
608,2024-07-03,483,2,170.92,341.84,17.98,CUST6362,Central
609,2024-07-03,180,1,255.48,255.48,28.38,CUST1040,North
610,2024-07-03,211,3,207.17,621.51,109.68,CUST8511,East
611,2024-07-03,112,1,52.53,52.53,2.76,CUST2037,Central
612,2024-07-03,596,2,43.37,86.74,9.62,CUST7516,South
613,2024-07-03,353,4,32.98,131.92,56.52,CUST8039,South
614,2024-07-03,240,5,262.54,1312.7,145.85,CUST9105,East
615,2024-07-03,266,5,174.64,873.2,374.2,CUST6289,East
616,2024-07-03,39,1,120.27,120.27,0.0,CUST6533,Central
617,2024-07-03,126,1,104.03,104.03,5.47,CUST3139,Central
618,2024-07-03,629,2,79.93,159.86,8.42,CUST8951,East
619,2024-07-03,281,1,220.1,220.1,0.0,CUST1793,North
620,2024-07-03,375,2,247.27,494.54,54.96,CUST2631,West
621,2024-07-03,156,1,148.52,148.52,0.0,CUST1266,North
622,2024-07-03,77,5,36.89,184.45,9.75,CUST3588,West
623,2024-07-03,507,3,474.83,1424.49,0.0,CUST8479,North
624,2024-07-03,576,3,177.01,531.03,132.75,CUST8009,South
625,2024-07-03,387,4,61.2,244.8,12.88,CUST3161,East
626,2024-07-03,83,4,25.39,101.56,25.4,CUST3604,East
627,2024-07-03,89,1,104.33,104.33,5.49,CUST2529,East
628,2024-07-03,474,3,83.7,251.1,83.7,CUST5102,North
629,2024-07-03,343,1,252.84,252.84,28.09,CUST7092,South
630,2024-07-03,289,3,52.28,156.84,52.29,CUST1848,West
631,2024-07-03,511,3,363.84,1091.52,0.0,CUST6005,South
632,2024-07-03,502,2,376.4,752.8,132.86,CUST8032,North
633,2024-07-03,92,4,112.17,448.68,112.16,CUST2559,North
634,2024-07-03,198,3,91.51,274.53,91.53,CUST4496,West
635,2024-07-03,299,4,210.24,840.96,0.0,CUST2276,South
636,2024-07-03,408,1,397.31,397.31,44.14,CUST4705,Central
637,2024-07-03,591,4,275.51,1102.04,58.0,CUST8291,North
638,2024-07-03,165,1,143.29,143.29,0.0,CUST1132,East
639,2024-07-03,94,1,225.58,225.58,25.07,CUST2975,West
640,2024-07-03,303,3,59.44,178.32,9.39,CUST3165,West
641,2024-07-03,419,3,438.6,1315.8,69.24,CUST2160,South
642,2024-07-03,551,3,53.22,159.66,68.43,CUST7276,North
643,2024-07-03,264,1,142.0,142.0,0.0,CUST2678,North
644,2024-07-03,144,2,140.14,280.28,31.14,CUST6133,East
645,2024-07-03,562,3,350.37,1051.11,262.77,CUST5902,South
646,2024-07-03,469,2,43.71,87.42,29.14,CUST7270,South
647,2024-07-03,288,6,197.13,1182.78,394.26,CUST3340,North
648,2024-07-03,391,1,195.63,195.63,21.74,CUST9691,Central
649,2024-07-03,486,5,261.49,1307.45,435.8,CUST1138,Central
650,2024-07-03,186,1,57.21,57.21,0.0,CUST3688,West
651,2024-07-03,166,2,107.2,214.4,37.82,CUST6753,South
652,2024-07-03,518,4,71.93,287.72,50.8,CUST3480,West
653,2024-07-03,274,1,51.56,51.56,9.1,CUST8248,South
654,2024-07-03,104,1,48.79,48.79,8.61,CUST2420,North
655,2024-07-03,4,6,22.04,132.24,33.06,CUST3293,North
656,2024-07-03,265,2,36.18,72.36,18.08,CUST7291,East
657,2024-07-03,138,2,151.26,302.52,33.6,CUST8035,East
658,2024-07-03,556,3,417.12,1251.36,0.0,CUST3290,South
659,2024-07-03,378,2,57.46,114.92,20.28,CUST5537,North
660,2024-07-03,5,1,83.42,83.42,14.72,CUST5065,Central
661,2024-07-03,195,2,186.13,372.26,93.08,CUST5668,North
662,2024-07-03,584,1,229.21,229.21,25.47,CUST5942,South
663,2024-07-03,565,1,217.71,217.71,0.0,CUST9482,Central
664,2024-07-03,588,1,181.06,181.06,20.12,CUST9348,South
665,2024-07-03,462,3,384.67,1154.01,203.64,CUST7418,East
666,2024-07-03,497,3,155.22,465.66,51.75,CUST1894,South
667,2024-07-03,218,5,44.8,224.0,39.55,CUST9108,West
668,2024-07-03,396,2,64.26,128.52,14.28,CUST2847,South
669,2024-07-03,379,1,177.68,177.68,19.74,CUST9185,Central
670,2024-07-03,112,1,52.53,52.53,2.76,CUST2163,Central
671,2024-07-03,369,4,108.77,435.08,108.76,CUST1197,East
672,2024-07-03,254,6,220.76,1324.56,331.14,CUST6185,South
673,2024-07-03,179,1,33.44,33.44,3.72,CUST7337,Central
674,2024-07-03,199,1,248.68,248.68,13.09,CUST7895,East
675,2024-07-03,167,3,33.89,101.67,0.0,CUST9951,South
676,2024-07-03,591,1,275.51,275.51,14.5,CUST8717,North
677,2024-07-03,493,1,358.8,358.8,18.88,CUST1273,Central
678,2024-07-03,371,1,147.18,147.18,7.74,CUST2106,North
679,2024-07-03,555,1,363.21,363.21,0.0,CUST5295,South
680,2024-07-03,625,2,250.77,501.54,55.72,CUST1652,North
681,2024-07-03,279,3,66.18,198.54,0.0,CUST7520,Central
682,2024-07-04,307,1,199.53,199.53,0.0,CUST9209,West
683,2024-07-04,277,1,161.11,161.11,17.9,CUST7939,West
684,2024-07-04,646,3,137.17,411.51,0.0,CUST2350,Central
685,2024-07-04,493,2,358.8,717.6,37.76,CUST9808,Central
686,2024-07-04,466,2,90.17,180.34,45.08,CUST3501,East
687,2024-07-04,257,2,225.47,450.94,112.74,CUST2369,East
688,2024-07-04,367,3,188.64,565.92,62.88,CUST2294,Central
689,2024-07-04,365,1,84.44,84.44,0.0,CUST4329,South
690,2024-07-04,269,2,259.4,518.8,0.0,CUST9788,East
691,2024-07-04,551,2,53.22,106.44,45.62,CUST7401,Central
692,2024-07-04,375,4,247.27,989.08,109.92,CUST2083,East
693,2024-07-04,605,3,72.72,218.16,93.48,CUST8167,South
694,2024-07-04,579,5,58.26,291.3,72.8,CUST1948,South
695,2024-07-04,270,5,151.65,758.25,0.0,CUST2412,West
696,2024-07-04,250,5,205.16,1025.8,439.65,CUST2900,West
697,2024-07-04,273,1,187.05,187.05,9.84,CUST1901,East
698,2024-07-04,112,1,52.53,52.53,2.76,CUST3877,North
699,2024-07-04,490,2,246.03,492.06,54.66,CUST1207,South
700,2024-07-04,75,3,26.69,80.07,0.0,CUST1185,South
701,2024-07-04,123,3,25.63,76.89,25.62,CUST9133,East
702,2024-07-04,235,2,63.26,126.52,54.22,CUST9568,Central
703,2024-07-04,554,2,194.06,388.12,68.5,CUST5247,South
704,2024-07-04,225,4,131.59,526.36,0.0,CUST7092,South
705,2024-07-04,352,1,120.88,120.88,0.0,CUST5403,North
706,2024-07-04,52,1,54.78,54.78,6.09,CUST1480,East
707,2024-07-04,292,2,154.86,309.72,16.3,CUST8034,East
708,2024-07-04,379,2,177.68,355.36,39.48,CUST9582,North
709,2024-07-04,138,2,151.26,302.52,33.6,CUST5308,Central
710,2024-07-04,246,1,137.72,137.72,15.31,CUST2262,West
711,2024-07-04,302,1,77.79,77.79,0.0,CUST8457,Central
712,2024-07-04,58,2,81.87,163.74,40.94,CUST6900,North
713,2024-07-04,424,2,61.89,123.78,53.04,CUST9185,Central
714,2024-07-04,563,1,310.37,310.37,34.49,CUST3734,East
715,2024-07-04,646,1,137.17,137.17,0.0,CUST3577,East
716,2024-07-04,135,2,127.06,254.12,0.0,CUST2685,Central
717,2024-07-04,278,3,253.36,760.08,40.02,CUST2889,South
718,2024-07-04,622,2,190.52,381.04,95.26,CUST9336,North
719,2024-07-04,292,1,154.86,154.86,8.15,CUST1721,North
720,2024-07-04,111,1,186.8,186.8,20.76,CUST5006,North
721,2024-07-04,105,2,31.37,62.74,0.0,CUST8729,East
722,2024-07-04,146,4,38.24,152.96,0.0,CUST7274,South
723,2024-07-04,495,4,128.7,514.8,128.72,CUST3932,North
724,2024-07-04,5,1,83.42,83.42,14.72,CUST7870,South
725,2024-07-04,230,1,45.2,45.2,0.0,CUST6272,South
726,2024-07-04,53,1,137.98,137.98,0.0,CUST7819,East
727,2024-07-04,489,1,317.79,317.79,0.0,CUST5444,North
728,2024-07-04,295,4,64.57,258.28,0.0,CUST7108,North
729,2024-07-04,620,1,291.41,291.41,0.0,CUST9225,North
730,2024-07-04,479,1,283.51,283.51,0.0,CUST3938,South
731,2024-07-04,406,3,394.54,1183.62,295.92,CUST9450,North
732,2024-07-04,625,1,250.77,250.77,27.86,CUST7568,North
733,2024-07-04,258,1,42.21,42.21,0.0,CUST8620,East
734,2024-07-04,537,1,68.94,68.94,0.0,CUST6090,East
735,2024-07-04,525,1,441.54,441.54,0.0,CUST2415,Central
736,2024-07-04,540,3,111.16,333.48,111.15,CUST8483,North
737,2024-07-04,554,1,194.06,194.06,34.25,CUST7044,South
738,2024-07-04,190,1,249.91,249.91,0.0,CUST5777,Central
739,2024-07-04,332,1,193.56,193.56,0.0,CUST5979,Central
740,2024-07-04,8,1,43.64,43.64,0.0,CUST4974,West
741,2024-07-04,89,1,104.33,104.33,5.49,CUST7033,Central
742,2024-07-04,462,2,384.67,769.34,135.76,CUST9083,South
743,2024-07-04,623,2,211.93,423.86,47.1,CUST9954,South
744,2024-07-04,608,3,217.29,651.87,0.0,CUST3466,North
745,2024-07-04,457,2,314.32,628.64,33.1,CUST7718,North
746,2024-07-04,166,1,107.2,107.2,18.91,CUST4817,Central
747,2024-07-04,228,3,57.02,171.06,9.0,CUST6675,North
748,2024-07-04,306,1,34.52,34.52,6.09,CUST6488,North
749,2024-07-04,361,3,283.35,850.05,0.0,CUST7164,East
750,2024-07-04,486,4,261.49,1045.96,348.64,CUST2703,South
751,2024-07-04,337,5,46.5,232.5,25.8,CUST9680,South
752,2024-07-04,147,4,239.5,958.0,50.4,CUST7878,West
753,2024-07-04,560,1,169.52,169.52,0.0,CUST1981,South
754,2024-07-04,646,4,137.17,548.68,0.0,CUST5584,North
755,2024-07-04,649,1,75.22,75.22,0.0,CUST1719,South
756,2024-07-04,74,5,89.32,446.6,49.6,CUST9515,West
757,2024-07-04,188,1,46.76,46.76,2.46,CUST7102,West
758,2024-07-04,479,2,283.51,567.02,0.0,CUST2391,Central
759,2024-07-04,403,2,204.73,409.46,72.26,CUST2565,Central
760,2024-07-04,44,2,103.36,206.72,22.98,CUST3187,West
761,2024-07-04,460,1,393.62,393.62,0.0,CUST2226,Central
762,2024-07-04,429,2,63.12,126.24,6.66,CUST2020,West
763,2024-07-04,144,1,140.14,140.14,15.57,CUST3141,South
764,2024-07-04,61,6,99.97,599.82,150.0,CUST5778,East
765,2024-07-04,607,2,63.05,126.1,22.26,CUST6161,West
766,2024-07-04,644,1,51.04,51.04,2.68,CUST6345,East
767,2024-07-04,258,2,42.21,84.42,0.0,CUST8417,East
768,2024-07-04,57,4,112.69,450.76,112.68,CUST4827,North
769,2024-07-04,208,1,190.57,190.57,10.03,CUST4321,South
770,2024-07-04,347,1,167.05,167.05,0.0,CUST2785,South
771,2024-07-04,131,6,137.24,823.44,352.86,CUST2731,South
772,2024-07-04,279,1,66.18,66.18,0.0,CUST8365,West
773,2024-07-04,515,2,154.88,309.76,77.44,CUST6145,West
774,2024-07-04,228,4,57.02,228.08,12.0,CUST2978,Central
775,2024-07-04,570,1,143.78,143.78,15.98,CUST6870,South
776,2024-07-04,224,2,251.79,503.58,88.86,CUST8404,East
777,2024-07-04,22,4,18.35,73.4,24.48,CUST8591,East
778,2024-07-04,205,4,274.45,1097.8,0.0,CUST2964,North
779,2024-07-04,637,1,240.56,240.56,0.0,CUST3582,East
780,2024-07-04,334,1,96.41,96.41,0.0,CUST1660,South
781,2024-07-04,576,3,177.01,531.03,132.75,CUST6370,South
782,2024-07-04,170,1,158.03,158.03,0.0,CUST2494,South
783,2024-07-04,639,4,66.75,267.0,114.4,CUST6828,West
784,2024-07-04,473,2,142.89,285.78,0.0,CUST9412,North
785,2024-07-04,430,1,304.18,304.18,0.0,CUST5896,East
786,2024-07-04,218,1,44.8,44.8,7.91,CUST3848,North
787,2024-07-04,173,1,123.84,123.84,13.76,CUST7625,West
788,2024-07-04,182,2,138.36,276.72,30.74,CUST5093,North
789,2024-07-04,403,1,204.73,204.73,36.13,CUST8570,North
790,2024-07-04,433,1,207.31,207.31,23.03,CUST3290,North
791,2024-07-04,85,2,22.77,45.54,5.06,CUST1195,North
792,2024-07-04,383,4,35.15,140.6,15.6,CUST4641,South
793,2024-07-04,400,4,272.62,1090.48,363.48,CUST4246,West
794,2024-07-04,338,3,98.57,295.71,126.72,CUST7098,North
795,2024-07-04,14,4,41.36,165.44,18.4,CUST5240,North
796,2024-07-04,488,5,64.03,320.15,0.0,CUST1357,North
797,2024-07-04,132,4,61.04,244.16,27.12,CUST4239,West
798,2024-07-04,570,3,143.78,431.34,47.94,CUST3110,North
799,2024-07-04,356,1,211.74,211.74,23.52,CUST6432,North
800,2024-07-04,552,2,335.78,671.56,223.84,CUST1699,West
801,2024-07-04,632,4,108.11,432.44,22.76,CUST1829,South
802,2024-07-04,248,1,147.44,147.44,7.76,CUST8096,West
803,2024-07-04,24,1,54.47,54.47,6.05,CUST9128,North
804,2024-07-04,500,1,453.73,453.73,23.88,CUST7270,West
805,2024-07-04,100,3,229.09,687.27,121.26,CUST3831,East
806,2024-07-04,515,2,154.88,309.76,77.44,CUST4517,South
807,2024-07-04,594,2,215.73,431.46,0.0,CUST5505,East
808,2024-07-04,318,1,55.99,55.99,2.95,CUST8307,South
809,2024-07-04,12,2,55.08,110.16,5.8,CUST1567,Central
810,2024-07-04,605,2,72.72,145.44,62.32,CUST5026,East
811,2024-07-04,364,3,57.58,172.74,30.48,CUST9173,West
812,2024-07-04,587,4,200.59,802.36,0.0,CUST8848,North
813,2024-07-04,439,1,316.36,316.36,55.83,CUST2437,East
814,2024-07-04,50,1,23.3,23.3,0.0,CUST7275,South
815,2024-07-04,56,1,57.67,57.67,0.0,CUST7868,South
816,2024-07-04,39,5,120.27,601.35,0.0,CUST9614,South
817,2024-07-04,188,1,46.76,46.76,2.46,CUST9907,North
818,2024-07-04,397,1,149.93,149.93,16.66,CUST7266,East
819,2024-07-04,236,5,23.3,116.5,49.9,CUST8859,Central
820,2024-07-04,305,4,141.03,564.12,99.56,CUST8940,East
821,2024-07-04,173,1,123.84,123.84,13.76,CUST9231,East
822,2024-07-04,76,1,138.07,138.07,0.0,CUST7363,East
823,2024-07-04,453,4,191.71,766.84,191.72,CUST3946,North
824,2024-07-04,315,3,39.9,119.7,0.0,CUST6224,Central
825,2024-07-04,553,1,497.71,497.71,0.0,CUST4588,North
826,2024-07-04,46,1,30.22,30.22,5.33,CUST5602,North
827,2024-07-04,196,3,282.56,847.68,44.64,CUST8728,Central
